product_id,product_name,category,segment,size,color,price,cogs
2083,UrbanVN UC-18,Streetwear,Everyday,XL,blue,3872.079591,3180.913384
2084,UrbanVN UC-19,Streetwear,Everyday,S,white,8001.930484,7425.791489
2085,UrbanVN UC-20,Streetwear,Everyday,M,purple,8000.37,7600.3515
2086,UrbanVN UC-21,Streetwear,Everyday,L,green,2916.654192,2528.447519
2087,UrbanVN UC-22,Streetwear,Everyday,XL,silver,8712.525405,7795.09648
2088,UrbanVN UC-23,Streetwear,Everyday,S,pink,7055.37,6285.629133
2089,UrbanVN UC-24,Streetwear,Everyday,M,yellow,9449.37,5547.725127
2090,UrbanVN UC-25,Streetwear,Everyday,L,red,4301.704266,3533.850055
2091,UrbanVN UC-26,Streetwear,Everyday,XL,black,2019.996121,1168.163757
2092,UrbanVN UC-27,Streetwear,Everyday,S,orange,4099.841653,3894.84957
2093,UrbanVN UC-28,Streetwear,Everyday,M,blue,5324.792535,3625.118758
2094,UrbanVN UC-29,Streetwear,Everyday,L,white,5259.781765,4996.792676
2095,UrbanVN UC-30,Streetwear,Everyday,XL,purple,50.54423485,32.32978998
2096,UrbanVN UC-31,Streetwear,Everyday,S,green,37.9947243,20.94649881
2171,PhoenixWear UC-01,Streetwear,Everyday,XL,black,5395.671663,3942.077717
2172,PhoenixWear UC-02,Streetwear,Everyday,S,orange,16.35909379,9.137385792
2173,PhoenixWear UC-03,Streetwear,Everyday,M,blue,9084.633158,6667.212275
2174,PhoenixWear UC-04,Streetwear,Everyday,L,white,5039.37,2880.503892
2175,PhoenixWear UC-05,Streetwear,Everyday,XL,purple,5666.85,3381.409395
2176,PhoenixWear UC-06,Streetwear,Everyday,S,green,8819.37,7504.401933
2177,PhoenixWear UC-07,Streetwear,Everyday,M,silver,7876.33875,5431.523202
2178,PhoenixWear UC-08,Streetwear,Everyday,L,pink,10331.37,9814.8015
2179,PhoenixWear UC-09,Streetwear,Everyday,XL,yellow,9154.692581,7143.406621
2180,PhoenixWear UC-10,Streetwear,Everyday,S,red,5147.283148,4889.918991
2181,PhoenixWear UC-11,Streetwear,Everyday,M,black,9449.37,8976.9015
2182,PhoenixWear UC-12,Streetwear,Everyday,L,orange,9449.37,8976.9015
2183,PhoenixWear UC-13,Streetwear,Everyday,XL,blue,8685.852955,8251.560307
2184,PhoenixWear UC-14,Streetwear,Everyday,S,white,10003.16871,9503.010277
2185,PhoenixWear UC-15,Streetwear,Everyday,M,purple,10064.30478,6988.653241
2186,PhoenixWear UC-16,Streetwear,Everyday,L,green,5332.645862,4611.672142
2353,VietMotion UC-01,Streetwear,Everyday,M,blue,5207.48245,4504.993067
2354,VietMotion UC-02,Streetwear,Everyday,L,white,4403.300272,4183.135259
2355,VietMotion UC-03,Streetwear,Everyday,XL,purple,7179.426821,5081.598304
2356,VietMotion UC-04,Streetwear,Everyday,S,green,8744.4,5883.23232
2357,VietMotion UC-05,Streetwear,Everyday,M,silver,37.69900071,21.5181608
2358,VietMotion UC-06,Streetwear,Everyday,L,pink,28.3880161,15.68872852
2359,VietMotion UC-07,Streetwear,Everyday,XL,yellow,5399.825901,3136.758866
2360,VietMotion UC-08,Streetwear,Everyday,S,red,7081.977321,5403.548696
2361,VietMotion UC-09,Streetwear,Everyday,M,black,7197.014371,6837.163653
2362,VietMotion UC-10,Streetwear,Everyday,L,orange,25.26022944,14.35143626
2363,VietMotion UC-11,Streetwear,Everyday,XL,blue,11768.95954,11180.51156
2364,VietMotion UC-12,Streetwear,Everyday,S,white,42.29506935,25.72826647
2365,VietMotion UC-13,Streetwear,Everyday,M,purple,6423.102532,4688.222538
2366,VietMotion UC-14,Streetwear,Everyday,L,green,5124.649911,4868.417415
2367,VietMotion UC-15,Streetwear,Everyday,XL,silver,5855.092405,3272.411145
2368,VietMotion UC-16,Streetwear,Everyday,S,pink,9060.457987,5234.226579
2369,VietMotion UC-17,Streetwear,Everyday,M,yellow,5168.688327,2624.143064
2370,VietMotion UC-18,Streetwear,Everyday,L,red,8898.12,4748.926644
2371,VietMotion UC-19,Streetwear,Everyday,XL,black,6958.297152,4658.579943
2372,VietMotion UC-20,Streetwear,Everyday,S,orange,4787.37,2481.772608
2373,VietMotion UC-21,Streetwear,Everyday,M,blue,7213.408462,4297.748761
2374,VietMotion UC-22,Streetwear,Everyday,L,white,7830.721536,5726.606659
2375,VietMotion UC-23,Streetwear,Everyday,XL,purple,8378.37,5122.535418
2376,VietMotion UC-24,Streetwear,Everyday,S,green,8381.717836,7962.631945
2377,VietMotion UC-25,Streetwear,Everyday,M,silver,10451.7,9744.11991
2378,VietMotion UC-26,Streetwear,Everyday,L,pink,9752.4,9264.78
2379,VietMotion UC-27,Streetwear,Everyday,XL,yellow,2324.005437,2207.805165
2380,VietMotion UC-28,Streetwear,Everyday,S,red,3754.707101,2446.942618
2381,VietMotion UC-29,Streetwear,Everyday,M,black,7536.502486,7159.677362
2382,VietMotion UC-30,Streetwear,Everyday,L,orange,50.01884373,29.61828092
2383,VietMotion UC-31,Streetwear,Everyday,XL,blue,48.06297103,30.72507953
2384,VietMotion UC-32,Streetwear,Everyday,S,white,7792.531999,4305.373929
2385,VietMotion UC-33,Streetwear,Everyday,M,purple,9105.602558,6343.873302
2386,VietMotion UC-34,Streetwear,Everyday,L,green,23.67247523,14.95495263
2387,VietMotion UC-35,Streetwear,Everyday,XL,silver,6091.445099,4494.268194
2388,VietMotion UC-36,Streetwear,Everyday,S,pink,3825.871124,2462.330655
2389,VietMotion UC-37,Streetwear,Everyday,M,yellow,10194.30434,9156.524154
2390,VietMotion UC-38,Streetwear,Everyday,L,red,29.26274045,17.09475849
2391,VietMotion UC-39,Streetwear,Everyday,XL,black,9057.265511,8604.402235
173,DragonWear UE-01,Streetwear,Performance,M,blue,12869.20066,10770.23403
174,DragonWear UE-02,Streetwear,Performance,L,white,8386.030435,7570.069673
175,DragonWear UE-03,Streetwear,Performance,XL,purple,7553.7,7176.015
176,DragonWear UE-04,Streetwear,Performance,S,green,9216.9,7344.94761
177,DragonWear UE-05,Streetwear,Performance,M,silver,9443.35,8471.629285
178,DragonWear UE-06,Streetwear,Performance,L,pink,6268.5,3509.73315
179,DragonWear UE-07,Streetwear,Performance,XL,yellow,37.80741973,21.77489392
180,DragonWear UE-08,Streetwear,Performance,S,red,9746.469643,9106.126587
181,DragonWear UE-09,Streetwear,Performance,M,black,8498.7,8073.765
182,DragonWear UE-10,Streetwear,Performance,L,orange,16000.56818,12051.62795
183,DragonWear UE-11,Streetwear,Performance,XL,blue,9191.446034,8731.873732
184,DragonWear UE-12,Streetwear,Performance,S,white,48.92155275,28.76436823
185,DragonWear UE-13,Streetwear,Performance,M,purple,9741.693307,5492.366687
186,DragonWear UE-14,Streetwear,Performance,L,green,27.33943881,16.65052459
187,DragonWear UE-15,Streetwear,Performance,XL,silver,8798.352128,7129.304729
188,DragonWear UE-16,Streetwear,Performance,S,pink,9261.0,6645.6936
513,SaigonFlex UE-01,Streetwear,Performance,M,blue,5635.854,4186.312351
514,SaigonFlex UE-02,Streetwear,Performance,L,white,5606.58,4206.056316
515,SaigonFlex UE-03,Streetwear,Performance,XL,purple,6514.160127,3614.707454
516,SaigonFlex UE-04,Streetwear,Performance,S,green,6653.520616,3389.968754
517,SaigonFlex UE-05,Streetwear,Performance,M,silver,8186.85,6897.421125
518,SaigonFlex UE-06,Streetwear,Performance,L,pink,6281.421429,3173.374106
519,SaigonFlex UE-07,Streetwear,Performance,XL,yellow,19526.85,9948.930075
520,SaigonFlex UE-08,Streetwear,Performance,S,red,7367.85,6999.4575
521,SaigonFlex UE-09,Streetwear,Performance,M,black,6740.37,5806.828755
522,SaigonFlex UE-10,Streetwear,Performance,L,orange,30.74527763,17.7340718
523,SaigonFlex UE-11,Streetwear,Performance,XL,blue,6819.422254,6351.609888
524,SaigonFlex UE-12,Streetwear,Performance,S,white,7556.85,7179.0075
525,SaigonFlex UE-13,Streetwear,Performance,M,purple,6289.682,3754.311186
526,SaigonFlex UE-14,Streetwear,Performance,L,green,21.27358177,13.02825826
527,SaigonFlex UE-15,Streetwear,Performance,XL,silver,6485.85,5394.281445
528,SaigonFlex UE-16,Streetwear,Performance,S,pink,7241.85,4674.614175
529,SaigonFlex UE-17,Streetwear,Performance,M,yellow,5574.453471,2865.269084
530,SaigonFlex UE-18,Streetwear,Performance,L,red,7519.365,5786.151368
531,SaigonFlex UE-19,Streetwear,Performance,XL,black,7557.783882,7179.894688
532,SaigonFlex UE-20,Streetwear,Performance,S,orange,6825.528621,5999.639658
533,SaigonFlex UE-21,Streetwear,Performance,M,blue,6086.914024,3334.411503
534,SaigonFlex UE-22,Streetwear,Performance,L,white,6526.873256,5059.632148
535,SaigonFlex UE-23,Streetwear,Performance,XL,purple,6485.85,5704.305075
892,HanoiStreet UE-01,Streetwear,Performance,S,orange,20.52240775,12.12753555
893,HanoiStreet UE-02,Streetwear,Performance,M,blue,10520.37,8970.719499
894,HanoiStreet UE-03,Streetwear,Performance,L,white,45.83327377,27.73851353
895,HanoiStreet UE-04,Streetwear,Performance,XL,purple,7118.876024,4305.496219
896,HanoiStreet UE-05,Streetwear,Performance,S,green,11024.37,7005.987135
897,HanoiStreet UE-06,Streetwear,Performance,M,silver,8438.654,4981.337456
898,HanoiStreet UE-07,Streetwear,Performance,L,pink,56.96835917,33.81713882
899,HanoiStreet UE-08,Streetwear,Performance,XL,yellow,7171.244595,6812.682365
900,HanoiStreet UE-09,Streetwear,Performance,S,red,3541.482,2763.772553
901,HanoiStreet UE-10,Streetwear,Performance,M,black,4913.37,3388.259952
902,HanoiStreet UE-11,Streetwear,Performance,L,orange,1889.37,1062.959562
903,HanoiStreet UE-12,Streetwear,Performance,XL,blue,32.17519942,18.64380913
904,HanoiStreet UE-13,Streetwear,Performance,S,white,49.47231198,31.90198938
905,HanoiStreet UE-14,Streetwear,Performance,M,purple,7216.908462,5134.83037
906,HanoiStreet UE-15,Streetwear,Performance,L,green,5178.670999,4255.831827
907,HanoiStreet UE-16,Streetwear,Performance,XL,silver,7343.252555,6976.089928
908,HanoiStreet UE-17,Streetwear,Performance,S,pink,2601.282046,2461.333072
909,HanoiStreet UE-18,Streetwear,Performance,M,yellow,2910.238085,1759.82097
910,HanoiStreet UE-19,Streetwear,Performance,L,red,5226.117562,4846.178816
911,HanoiStreet UE-20,Streetwear,Performance,XL,black,38.26954499,23.97053438
912,HanoiStreet UE-21,Streetwear,Performance,S,orange,25.58361476,14.42944827
913,HanoiStreet UE-22,Streetwear,Performance,M,blue,4566.493506,2456.773506
914,HanoiStreet UE-23,Streetwear,Performance,L,white,6929.37,3953.205585
915,HanoiStreet UE-24,Streetwear,Performance,XL,purple,6677.37,6343.5015
916,HanoiStreet UE-25,Streetwear,Performance,S,green,10079.37,9575.4015
917,HanoiStreet UE-26,Streetwear,Performance,M,silver,38.26586487,24.3694935
918,HanoiStreet UE-27,Streetwear,Performance,L,pink,61.26536203,36.682214
919,HanoiStreet UE-28,Streetwear,Performance,XL,yellow,32.64427789,20.87455399
920,HanoiStreet UE-29,Streetwear,Performance,S,red,61.92088132,39.00925896
921,HanoiStreet UE-30,Streetwear,Performance,M,black,6299.37,5324.227524
922,HanoiStreet UE-31,Streetwear,Performance,L,orange,5687.85,2991.240315
923,HanoiStreet UE-32,Streetwear,Performance,XL,blue,11.61273056,6.880790793
924,HanoiStreet UE-33,Streetwear,Performance,S,white,3853.824545,3304.654548
925,HanoiStreet UE-34,Streetwear,Performance,M,purple,3806.73193,3616.395334
926,HanoiStreet UE-35,Streetwear,Performance,L,green,6977.845321,4222.991988
927,HanoiStreet UE-36,Streetwear,Performance,XL,silver,5860.364172,5567.345964
928,HanoiStreet UE-37,Streetwear,Performance,S,pink,46.00550217,25.40639738
929,HanoiStreet UE-38,Streetwear,Performance,M,yellow,34.28880196,19.78010355
930,HanoiStreet UE-39,Streetwear,Performance,L,red,6577.813299,6180.513376
931,HanoiStreet UE-40,Streetwear,Performance,XL,black,4142.897027,3834.665488
932,HanoiStreet UE-41,Streetwear,Performance,S,orange,29.38243538,17.75179269
933,HanoiStreet UE-42,Streetwear,Performance,M,blue,6929.37,3488.244858
934,HanoiStreet UE-43,Streetwear,Performance,L,white,34.35351391,21.07065293
935,HanoiStreet UE-44,Streetwear,Performance,XL,purple,9448.74,7307.655516
936,HanoiStreet UE-45,Streetwear,Performance,S,green,6240.3075,5928.292125
937,HanoiStreet UE-46,Streetwear,Performance,M,silver,6299.37,5984.4015
1165,MekongFit UE-01,Streetwear,Performance,M,purple,6929.37,6582.9015
1166,MekongFit UE-02,Streetwear,Performance,L,green,6410.831538,4801.071739
1167,MekongFit UE-03,Streetwear,Performance,XL,silver,3123.12,1696.166472
1168,MekongFit UE-04,Streetwear,Performance,S,pink,4290.576642,4000.104603
1169,MekongFit UE-05,Streetwear,Performance,M,yellow,5039.37,4378.708593
1170,MekongFit UE-06,Streetwear,Performance,L,red,5606.37,3703.568022
1171,MekongFit UE-07,Streetwear,Performance,XL,black,4297.006364,3953.675555
1172,MekongFit UE-08,Streetwear,Performance,S,orange,5704.611251,3429.041823
1173,MekongFit UE-09,Streetwear,Performance,M,blue,6051.284201,5634.35072
1174,MekongFit UE-10,Streetwear,Performance,L,white,6929.37,6582.9015
1175,MekongFit UE-11,Streetwear,Performance,XL,purple,7960.852541,7562.809914
1176,MekongFit UE-12,Streetwear,Performance,S,green,7474.808503,7035.289763
1177,MekongFit UE-13,Streetwear,Performance,M,silver,3193.262401,3033.599281
1178,MekongFit UE-14,Streetwear,Performance,L,pink,7106.041803,3850.764053
1179,MekongFit UE-15,Streetwear,Performance,XL,yellow,7152.328537,6404.194972
1180,MekongFit UE-16,Streetwear,Performance,S,red,6400.831707,3691.359645
1181,MekongFit UE-17,Streetwear,Performance,M,black,5039.37,2798.362161
1182,MekongFit UE-18,Streetwear,Performance,L,orange,2220.567623,2109.539242
1183,MekongFit UE-19,Streetwear,Performance,XL,blue,7901.328263,4835.612897
1184,MekongFit UE-20,Streetwear,Performance,S,white,7559.37,5095.771317
1185,MekongFit UE-21,Streetwear,Performance,M,purple,14.95390447,8.610290238
1186,MekongFit UE-22,Streetwear,Performance,L,green,4625.500178,2901.113711
1187,MekongFit UE-23,Streetwear,Performance,XL,silver,5444.799864,5172.559871
1188,MekongFit UE-24,Streetwear,Performance,S,pink,5589.408462,5309.938038
1189,MekongFit UE-25,Streetwear,Performance,M,yellow,2618.91,2284.475193
1190,MekongFit UE-26,Streetwear,Performance,L,red,2330.37,1277.974908
1191,MekongFit UE-27,Streetwear,Performance,XL,black,3202.148351,2351.657749
1192,MekongFit UE-28,Streetwear,Performance,S,orange,4031.37,3140.43723
1193,MekongFit UE-29,Streetwear,Performance,M,blue,30.32981569,17.10406303
1194,MekongFit UE-30,Streetwear,Performance,L,white,9476.44438,7068.479863
1195,MekongFit UE-31,Streetwear,Performance,XL,purple,3527.37,2364.748848
1196,MekongFit UE-32,Streetwear,Performance,S,green,5291.37,2884.325787
1197,MekongFit UE-33,Streetwear,Performance,M,silver,5291.37,3505.003488
1198,MekongFit UE-34,Streetwear,Performance,L,pink,5574.101707,5295.396622
1671,VietMode UE-01,Streetwear,Performance,XL,black,4408.74,4188.303
1672,VietMode UE-02,Streetwear,Performance,S,orange,8188.74,4955.825448
1673,VietMode UE-03,Streetwear,Performance,M,blue,11048.48769,6622.463523
1674,VietMode UE-04,Streetwear,Performance,L,white,12599.37,11969.4015
1675,VietMode UE-05,Streetwear,Performance,XL,purple,5857.74,4998.409542
1676,VietMode UE-06,Streetwear,Performance,S,green,6171.308182,4136.010743
1677,VietMode UE-07,Streetwear,Performance,M,silver,10520.37,6982.369569
1678,VietMode UE-08,Streetwear,Performance,L,pink,8819.02,8378.069
1679,VietMode UE-09,Streetwear,Performance,XL,yellow,10719.60207,10183.62197
1680,VietMode UE-10,Streetwear,Performance,S,red,4610.20875,2840.810632
1681,VietMode UE-11,Streetwear,Performance,M,black,6053.190448,5750.530925
1682,VietMode UE-12,Streetwear,Performance,L,orange,8921.64,8475.558
1683,VietMode UE-13,Streetwear,Performance,XL,blue,6613.74,5271.812154
1684,VietMode UE-14,Streetwear,Performance,S,white,5416.74,3482.422146
1685,VietMode UE-15,Streetwear,Performance,M,purple,8188.74,4606.985124
1686,VietMode UE-16,Streetwear,Performance,L,green,9826.74,9335.403
1687,VietMode UE-17,Streetwear,Performance,XL,silver,8819.221765,8378.260676
1688,NamStyle UE-01,Streetwear,Performance,S,pink,1889.37,1143.446724
1766,SaigonCore UE-01,Streetwear,Performance,L,green,8892.502867,5203.892678
1767,SaigonCore UE-02,Streetwear,Performance,XL,silver,11969.37,6986.521269
1768,SaigonCore UE-03,Streetwear,Performance,S,pink,10898.37,10353.4515
1769,SaigonCore UE-04,Streetwear,Performance,M,yellow,12221.37,11610.3015
1770,SaigonCore UE-05,Streetwear,Performance,L,red,7559.37,4246.098129
1771,SaigonCore UE-06,Streetwear,Performance,XL,black,10709.37,7600.439889
1772,SaigonCore UE-07,Streetwear,Performance,S,orange,7868.7,5265.73404
1773,SaigonCore UE-08,Streetwear,Performance,M,blue,13497.12,7885.017504
1774,SaigonCore UE-09,Streetwear,Performance,L,white,10302.29308,8867.183651
1775,SaigonCore UE-10,Streetwear,Performance,XL,purple,8504.37,7461.734238
1776,SaigonCore UE-11,Streetwear,Performance,S,green,17639.37,16157.66292
1777,SaigonCore UE-12,Streetwear,Performance,M,silver,7626.910345,6550.753295
1778,SaigonCore UE-13,Streetwear,Performance,L,pink,8251.727143,4414.674021
1779,SaigonCore UE-14,Streetwear,Performance,XL,yellow,9449.37,6418.012104
1780,SaigonCore UE-15,Streetwear,Performance,S,red,17143.7,14587.57433
1781,SaigonCore UE-16,Streetwear,Performance,M,black,6970.456957,6092.876426
1782,SaigonCore UE-17,Streetwear,Performance,L,orange,6087.37,3511.803753
1783,SaigonCore UE-18,Streetwear,Performance,XL,blue,7627.725,6845.883188
1784,SaigonCore UE-19,Streetwear,Performance,S,white,7238.7,5703.37173
1785,SaigonCore UE-20,Streetwear,Performance,M,purple,9443.7,8971.515
1786,SaigonCore UE-21,Streetwear,Performance,L,green,7948.039355,7430.621993
1787,SaigonCore UE-22,Streetwear,Performance,XL,silver,9128.7,8672.265
1788,SaigonCore UE-23,Streetwear,Performance,S,pink,7245.0,6546.582
1789,SaigonCore UE-24,Streetwear,Performance,M,yellow,11313.77625,8076.904865
1790,SaigonCore UE-25,Streetwear,Performance,L,red,5087.7,4690.35063
1791,SaigonCore UE-26,Streetwear,Performance,XL,black,9507.396316,8027.094709
1792,SaigonCore UE-27,Streetwear,Performance,S,orange,11339.37,7818.495615
1793,SaigonCore UE-28,Streetwear,Performance,M,blue,6713.7,3936.91368
1794,SaigonCore UE-29,Streetwear,Performance,L,white,38.2003634,24.19966371
2041,UrbanVN UE-01,Streetwear,Performance,M,black,8922.087391,8475.983022
2042,UrbanVN UE-02,Streetwear,Performance,L,orange,7307.37,5269.344507
2043,UrbanVN UE-03,Streetwear,Performance,XL,blue,9308.546471,5375.685587
2044,UrbanVN UE-04,Streetwear,Performance,S,white,4691.61,4457.0295
2045,UrbanVN UE-05,Streetwear,Performance,M,purple,5569.462313,2996.370724
2046,UrbanVN UE-06,Streetwear,Performance,L,green,5196.87,3738.628278
2047,UrbanVN UE-07,Streetwear,Performance,XL,silver,4488.827571,2369.652075
2048,UrbanVN UE-08,Streetwear,Performance,S,pink,59.80908772,38.78261788
2049,UrbanVN UE-09,Streetwear,Performance,M,yellow,5425.358473,5021.169266
2050,UrbanVN UE-10,Streetwear,Performance,L,red,6047.043575,5297.814876
2051,UrbanVN UE-11,Streetwear,Performance,XL,black,9008.37,6208.568604
2052,UrbanVN UE-12,Streetwear,Performance,S,orange,9086.843684,7847.398206
2053,UrbanVN UE-13,Streetwear,Performance,M,blue,4015.524229,2068.39653
2054,UrbanVN UE-14,Streetwear,Performance,L,white,7071.601572,6718.021494
2055,UrbanVN UE-15,Streetwear,Performance,XL,purple,7240.102907,6878.097762
2056,UrbanVN UE-16,Streetwear,Performance,S,green,3991.447338,3791.874971
2057,UrbanVN UE-17,Streetwear,Performance,M,silver,5726.07,5053.256775
2058,UrbanVN UE-18,Streetwear,Performance,L,pink,3259.523493,1700.493406
2059,UrbanVN UE-19,Streetwear,Performance,XL,yellow,26.91521965,16.21827748
2060,UrbanVN UE-20,Streetwear,Performance,S,red,4438.989403,2234.587265
2061,UrbanVN UE-21,Streetwear,Performance,M,black,4375.115247,4156.359485
2062,UrbanVN UE-22,Streetwear,Performance,L,orange,23.96519475,13.59228986
2063,UrbanVN UE-23,Streetwear,Performance,XL,blue,27.09359038,15.63925303
2064,UrbanVN UE-24,Streetwear,Performance,S,white,6479.721272,5307.539694
2065,UrbanVN UE-25,Streetwear,Performance,M,purple,47.75868079,26.35510588
2148,PhoenixWear UE-01,Streetwear,Performance,S,pink,7739.005135,4210.018794
2149,PhoenixWear UE-02,Streetwear,Performance,M,yellow,5228.37,4966.9515
2150,PhoenixWear UE-03,Streetwear,Performance,L,red,5932.945301,4969.434984
2151,PhoenixWear UE-04,Streetwear,Performance,XL,black,6235.610964,4723.475305
2152,PhoenixWear UE-05,Streetwear,Performance,S,orange,37.76944505,24.22645063
2153,PhoenixWear UE-06,Streetwear,Performance,M,blue,6751.031538,6413.479962
2154,PhoenixWear UE-07,Streetwear,Performance,L,white,10009.10077,5308.827048
2155,PhoenixWear UE-08,Streetwear,Performance,XL,purple,7564.62,3894.266376
2156,PhoenixWear UE-09,Streetwear,Performance,S,green,26.79180128,15.05096707
2157,PhoenixWear UE-10,Streetwear,Performance,M,silver,5480.37,3292.606296
2158,PhoenixWear UE-11,Streetwear,Performance,L,pink,40.66252771,24.70865196
2159,PhoenixWear UE-12,Streetwear,Performance,XL,yellow,5663.07,4892.326173
2160,PhoenixWear UE-13,Streetwear,Performance,S,red,34.42665158,19.87813873
2161,PhoenixWear UE-14,Streetwear,Performance,M,black,6821.85,5840.86797
2162,PhoenixWear UE-15,Streetwear,Performance,L,orange,48.78671276,29.53634432
2163,PhoenixWear UE-16,Streetwear,Performance,XL,blue,8504.37,7320.561696
2164,PhoenixWear UE-17,Streetwear,Performance,S,white,4574.496316,2482.579151
2165,PhoenixWear UE-18,Streetwear,Performance,M,purple,7994.642727,6223.829363
2166,PhoenixWear UE-19,Streetwear,Performance,L,green,7559.37,4870.502091
2167,PhoenixWear UE-20,Streetwear,Performance,XL,silver,6928.53,6582.1035
2168,PhoenixWear UE-21,Streetwear,Performance,S,pink,5039.37,4227.527493
2169,PhoenixWear UE-22,Streetwear,Performance,M,yellow,6603.962566,3515.94967
2170,PhoenixWear UE-23,Streetwear,Performance,L,red,8441.37,5207.481153
2327,VietMotion UE-01,Streetwear,Performance,XL,silver,7343.276054,6976.112252
2328,VietMotion UE-02,Streetwear,Performance,S,pink,4409.37,4087.926927
2329,VietMotion UE-03,Streetwear,Performance,M,yellow,25.00757459,15.38321042
2330,VietMotion UE-04,Streetwear,Performance,L,red,8976.87,5674.279527
2331,VietMotion UE-05,Streetwear,Performance,XL,black,7365.66177,6671.816431
2332,VietMotion UE-06,Streetwear,Performance,S,orange,5799.62895,4554.448615
2333,VietMotion UE-07,Streetwear,Performance,M,blue,29.04757902,18.38636752
2334,VietMotion UE-08,Streetwear,Performance,L,white,4289.179587,2661.435934
2335,VietMotion UE-09,Streetwear,Performance,XL,purple,28.30834787,16.15393584
2336,VietMotion UE-10,Streetwear,Performance,S,green,8688.964824,8254.516583
2337,VietMotion UE-11,Streetwear,Performance,M,silver,5033.7,3153.61305
2338,VietMotion UE-12,Streetwear,Performance,L,pink,18.44132409,10.16300601
2339,VietMotion UE-13,Streetwear,Performance,XL,yellow,37.27966899,21.01412304
2340,VietMotion UE-14,Streetwear,Performance,S,red,5543.37,5210.7678
2341,VietMotion UE-15,Streetwear,Performance,M,black,5457.50597,5184.630672
2342,VietMotion UE-16,Streetwear,Performance,L,orange,36.76043419,23.52674641
2343,VietMotion UE-17,Streetwear,Performance,XL,blue,5703.509189,4446.455764
2344,VietMotion UE-18,Streetwear,Performance,S,white,33.18325505,21.15064201
2345,VietMotion UE-19,Streetwear,Performance,M,purple,5244.730035,4313.265981
2346,VietMotion UE-20,Streetwear,Performance,L,green,30.14940374,18.38333694
2347,VietMotion UE-21,Streetwear,Performance,XL,silver,18.79990287,11.46891244
2348,VietMotion UE-22,Streetwear,Performance,S,pink,9921.926803,6549.463883
2349,VietMotion UE-23,Streetwear,Performance,M,yellow,27.9870491,17.25411841
2350,VietMotion UE-24,Streetwear,Performance,L,red,4649.896262,4417.401449
2351,VietMotion UE-25,Streetwear,Performance,XL,black,28.87321051,16.38661897
2352,VietMotion UE-26,Streetwear,Performance,S,orange,4441.32302,3680.968519
280,LotusWear UE-01,Streetwear,Performance,S,red,12596.85,11967.0075
281,LotusWear UE-02,Streetwear,Performance,M,black,15746.85,8750.524545
282,LotusWear UE-03,Streetwear,Performance,L,orange,14486.85,12008.14997
283,LotusWear UE-04,Streetwear,Performance,XL,blue,24.02485915,15.41053435
284,LotusWear UE-05,Streetwear,Performance,S,white,31.04648866,18.3757042
285,LotusWear UE-06,Streetwear,Performance,M,purple,38.92436261,22.89974174
286,LotusWear UE-07,Streetwear,Performance,L,green,70.41979203,42.38509331
287,LotusWear UE-08,Streetwear,Performance,XL,silver,35.5105958,19.69760664
288,LotusWear UE-09,Streetwear,Performance,S,pink,36.70893391,20.80032217
289,LotusWear UE-10,Streetwear,Performance,M,yellow,10606.05,10075.7475
290,LotusWear UE-11,Streetwear,Performance,L,red,32.14386582,20.05145155
291,LotusWear UE-12,Streetwear,Performance,XL,black,9887.85,9393.4575
292,LotusWear UE-13,Streetwear,Performance,S,orange,8269.868692,7282.44637
293,LotusWear UE-14,Streetwear,Performance,M,blue,8405.192466,6159.325039
294,LotusWear UE-15,Streetwear,Performance,L,white,9446.85,8663.706135
295,LotusWear UE-16,Streetwear,Performance,XL,purple,12596.85,8588.53233
296,LotusWear UE-17,Streetwear,Performance,S,green,27716.85,14598.4649
297,LotusWear UE-18,Streetwear,Performance,M,silver,8483.475,6521.247233
298,LotusWear UE-19,Streetwear,Performance,L,pink,15.37113675,8.581396178
299,LotusWear UE-20,Streetwear,Performance,XL,yellow,8584.023913,4506.612554
300,LotusWear UE-21,Streetwear,Performance,S,red,9320.85,6524.595
301,LotusWear UE-22,Streetwear,Performance,M,black,32.76610018,19.99764934
302,LotusWear UE-23,Streetwear,Performance,L,orange,33.92296043,19.48992505
303,LotusWear UE-24,Streetwear,Performance,XL,blue,88.70327803,52.23998262
304,LotusWear UE-25,Streetwear,Performance,S,white,11204.14787,7121.356388
305,LotusWear UE-26,Streetwear,Performance,M,purple,18589.78333,11094.38269
306,LotusWear UE-27,Streetwear,Performance,L,green,14648.60676,7768.156163
307,LotusWear UE-28,Streetwear,Performance,XL,silver,13856.85,8174.155815
308,LotusWear UE-29,Streetwear,Performance,S,pink,15162.94756,10231.95701
309,LotusWear UE-30,Streetwear,Performance,M,yellow,40950.0,30319.38
310,LotusWear UE-31,Streetwear,Performance,L,red,11336.85,10173.68919
311,LotusWear UE-32,Streetwear,Performance,XL,black,7633.679268,6058.087867
312,LotusWear UE-33,Streetwear,Performance,S,orange,9320.85,8854.8075
313,LotusWear UE-34,Streetwear,Performance,M,blue,9131.85,5436.190305
314,LotusWear UE-35,Streetwear,Performance,L,white,30.66296621,17.74985205
315,LotusWear UE-36,Streetwear,Performance,XL,purple,37.36068457,21.87719413
316,LotusWear UE-37,Streetwear,Performance,S,green,32.65883094,20.31067688
317,LotusWear UE-38,Streetwear,Performance,M,silver,20.74963767,12.02881751
318,LotusWear UE-39,Streetwear,Performance,L,pink,10553.85,5995.642185
